Wall time,Step,Value
1579534922.6519566,358400,-1375.1939697265625
1579534922.652056,358400,-1015.2647094726562
1579534923.2361085,360000,-1006.8851928710938
1579534923.7980442,361600,-944.061279296875
1579534925.552523,366400,-1371.4691162109375
1579534925.5528061,366400,-1335.198974609375
1579534926.585849,369600,-927.9883422851562
1579534926.5861642,369600,-921.3709106445312
1579534927.1432464,371200,-921.6492919921875
1579534928.413652,374400,-941.1390991210938
1579534928.4138875,374400,-1008.519775390625
1579534928.956535,376000,-879.9096069335938
1579534928.9567127,376000,-917.8802490234375
1579534931.3917613,382400,-1500.400390625
1579534932.0073452,384000,-996.558349609375
1579534933.381949,387200,-1075.9361572265625
1579534934.5900903,390400,-792.8505859375
1579534934.5903466,390400,-780.9278564453125
1579534934.5904977,390400,-659.7939453125
1579534935.8758676,393600,-382.6121826171875
1579534937.118392,396800,-925.7083740234375
1579534937.1185775,396800,-1039.0904541015625
1579534938.9744897,401600,-5.166850566864014
1579534938.974782,401600,-4.93403959274292
1579534939.5859036,403200,-134.66256713867188
1579534940.759219,406400,-6.298300266265869
1579534941.3145218,408000,-125.83863830566406
1579534943.0839462,412800,-260.5630187988281
1579534944.201611,416000,-564.8223876953125
1579534944.2018816,416000,-568.2894287109375
1579534944.201967,416000,-562.6152954101562
1579534944.2021382,416000,-565.95068359375
1579534944.7629898,417600,-880.2760009765625
1579534944.7633789,417600,-865.151611328125
1579534945.3407576,419200,-3.5401089191436768
1579534945.9307582,420800,-3.316354513168335
1579534946.4984624,422400,-1496.3399658203125
1579534949.503136,430400,-681.9459838867188
1579534949.503435,430400,-1139.0205078125
1579534950.06138,432000,-128.9777069091797
1579534950.6437168,433600,-382.4256896972656
1579534951.7168057,436800,-585.4467163085938
1579534952.2916481,438400,-1049.087158203125
1579534952.2918315,438400,-1032.7340087890625
1579534952.2920122,438400,-1031.8729248046875
1579534952.8913946,440000,-783.9987182617188
1579534952.8916104,440000,-990.5772094726562
1579534953.4459743,441600,-274.66229248046875
